output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2),                                                                                                                                                                                                                                                                                                                                                                               
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.120000E+04,     0.335571E+02,     0.325566E+02,     0.424023E+01,     0.408984E+01,     0.360000E+07,     0.284724E+02,     0.275709E+02,     0.200319E+08
    0.240000E+04,     0.701837E+02,     0.677854E+02,     0.786269E+01,     0.765599E+01,     0.692000E+07,     0.606469E+02,     0.584258E+02,     0.427448E+08
    0.360000E+04,     0.102529E+03,     0.999646E+02,     0.114282E+02,     0.111968E+02,     0.102400E+08,     0.886952E+02,     0.863401E+02,     0.624463E+08
    0.480000E+04,     0.123181E+03,     0.120577E+03,     0.149076E+02,     0.146740E+02,     0.135600E+08,     0.105316E+03,     0.102925E+03,     0.740983E+08
    0.600000E+04,     0.138352E+03,     0.135684E+03,     0.183854E+02,     0.181448E+02,     0.168800E+08,     0.116505E+03,     0.114060E+03,     0.820583E+08
    0.720000E+04,     0.152484E+03,     0.149793E+03,     0.218553E+02,     0.216117E+02,     0.202000E+08,     0.126691E+03,     0.124228E+03,     0.894824E+08
