output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2),                                                                                                                                                                                                                                                                                                                                                                               
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.120000E+04,     0.157435E+02,     0.158644E+02,     0.304147E+01,     0.303179E+01,     0.204000E+07,     0.120701E+02,     0.119882E+02,     0.819997E+07
    0.240000E+04,     0.364415E+02,     0.365277E+02,     0.515687E+01,     0.513776E+01,     0.380000E+07,     0.300506E+02,     0.299467E+02,     0.212766E+08
    0.360000E+04,     0.598167E+02,     0.596885E+02,     0.730102E+01,     0.727929E+01,     0.556000E+07,     0.505975E+02,     0.503133E+02,     0.360490E+08
    0.480000E+04,     0.821076E+02,     0.816274E+02,     0.954568E+01,     0.947157E+01,     0.732000E+07,     0.699715E+02,     0.694049E+02,     0.492738E+08
    0.600000E+04,     0.991603E+02,     0.986466E+02,     0.117093E+02,     0.116191E+02,     0.908000E+07,     0.841467E+02,     0.835633E+02,     0.594932E+08
    0.720000E+04,     0.122660E+03,     0.122025E+03,     0.138922E+02,     0.137883E+02,     0.108400E+08,     0.104755E+03,     0.104066E+03,     0.740086E+08
