output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2),                                                                                                                                                                                                                                                                                                                                                                               
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.120000E+04,     0.438222E+02,     0.438809E+02,     0.418685E+01,     0.418655E+01,     0.360000E+07,     0.385881E+02,     0.385768E+02,     0.312936E+08
    0.240000E+04,     0.871110E+02,     0.871587E+02,     0.785624E+01,     0.785589E+01,     0.692000E+07,     0.772604E+02,     0.772399E+02,     0.629856E+08
    0.360000E+04,     0.130917E+03,     0.130946E+03,     0.115364E+02,     0.115360E+02,     0.102400E+08,     0.116415E+03,     0.116379E+03,     0.952328E+08
    0.480000E+04,     0.174564E+03,     0.174579E+03,     0.152058E+02,     0.152053E+02,     0.135600E+08,     0.155472E+03,     0.155426E+03,     0.127256E+09
    0.600000E+04,     0.212837E+03,     0.212695E+03,     0.189317E+02,     0.189280E+02,     0.168800E+08,     0.189130E+03,     0.188933E+03,     0.152035E+09
    0.720000E+04,     0.247865E+03,     0.247661E+03,     0.226347E+02,     0.226294E+02,     0.202000E+08,     0.219637E+03,     0.219382E+03,     0.173809E+09
